Frame,X,Y,Visibility,BBox_X,BBox_Y,BBox_W,BBox_H
277,[1333],[138],1,[1321],[131],[22],[15]
278,[1352],[138],1,[1344],[131],[19],[15]
279,[1375],[146],1,[1369],[138],[14],[15]
280,[1403],[157],1,[1397],[150],[11],[15]
281,[0],[0],0,[0],[0],[0],[0]
282,[0],[0],0,[0],[0],[0],[0]
283,[0],[0],0,[0],[0],[0],[0]
284,[0],[0],0,[0],[0],[0],[0]
285,[0],[0],0,[0],[0],[0],[0]
286,[0],[0],0,[0],[0],[0],[0]
287,[0],[0],0,[0],[0],[0],[0]
288,[0],[0],0,[0],[0],[0],[0]
289,[0],[0],0,[0],[0],[0],[0]
290,[601, 1420],[986, 127],1,[596, 1417],[982, 127],[11, 5],[11, 3]
291,[1400],[123],1,[1392],[116],[16],[18]
292,[0],[0],0,[0],[0],[0],[0]
293,[0],[0],0,[0],[0],[0],[0]
294,[1341],[120],1,[1333],[108],[16],[22]
295,[1319],[123],1,[1310],[112],[16],[22]
296,[1293],[123],1,[1285],[112],[19],[22]
297,[1279],[123],1,[1268],[112],[22],[22]
298,[1257],[123],1,[1245],[112],[22],[22]
299,[1237],[123],1,[1229],[112],[16],[26]
300,[1220],[127],1,[1209],[116],[22],[22]
301,[1206],[131],1,[1198],[120],[16],[26]
302,[1189],[138],1,[1178],[127],[22],[22]
303,[1172],[142],1,[1161],[131],[22],[22]
304,[1153],[142],1,[1144],[131],[19],[26]
305,[1136],[153],1,[1127],[142],[19],[22]
306,[1122],[161],1,[1113],[150],[19],[26]
307,[1108],[168],1,[1096],[157],[22],[26]
308,[1096],[180],1,[1085],[165],[22],[30]
309,[1085],[183],1,[1077],[172],[19],[26]
310,[0],[0],0,[0],[0],[0],[0]
311,[1068],[165],1,[1065],[161],[8],[11]
312,[1057, 1018],[165, 131],1,[1046, 1009],[150, 123],[25, 16],[30, 18]
313,[1054],[157],1,[1043],[142],[25],[33]
314,[1051],[153],1,[1040],[142],[22],[26]
315,[1043],[150],1,[1029],[138],[28],[26]
316,[1037],[146],1,[1023],[135],[28],[26]
317,[1032],[146],1,[1020],[131],[25],[30]
318,[1026],[138],1,[1012],[127],[28],[26]
319,[1023],[138],1,[1012],[127],[22],[26]
320,[1054],[135],1,[1035],[120],[39],[30]
321,[1074],[123],1,[1065],[112],[19],[26]
322,[0],[0],0,[0],[0],[0],[0]
323,[1127],[116],1,[1119],[108],[19],[15]
324,[1155],[108],1,[1147],[101],[16],[18]
325,[1181, 669, 630],[101, 930, 900],1,[1172, 660, 630],[90, 918, 900],[16, 16, 2],[26, 22, 3]
326,[1209, 697, 1237],[97, 941, 97],1,[1200, 691, 1234],[86, 933, 90],[19, 11, 8],[22, 15, 15]
