row_index,camera,bounce_frame,clip_name,clip_path,status,decode_s,crop_s,write_s,total_s,updated_at
22,hq,1487,bounce_1487_00022.mp4,/home/ganesh/test_work/cv_output/bounce_clips/hq/bounce_1487_00022.mp4,ok,0.449612,0.000062,0.538842,0.988545,2026-07-20 20:51:39
24,source,1567,bounce_1567_00024.mp4,/home/ganesh/test_work/cv_output/bounce_clips/source/bounce_1567_00024.mp4,ok,0.262836,0.000048,0.269629,0.532536,2026-07-20 20:51:40
24,sink,1567,bounce_1567_00024.mp4,/home/ganesh/test_work/cv_output/bounce_clips/sink/bounce_1567_00024.mp4,ok,0.357834,0.000052,0.231240,0.589150,2026-07-20 20:51:40
24,hq,1567,bounce_1567_00024.mp4,/home/ganesh/test_work/cv_output/bounce_clips/hq/bounce_1567_00024.mp4,ok,0.516709,0.000061,0.372438,0.889230,2026-07-20 20:51:41
25,source,1617,bounce_1617_00025.mp4,/home/ganesh/test_work/cv_output/bounce_clips/source/bounce_1617_00025.mp4,ok,0.268863,0.000050,0.153388,0.422328,2026-07-20 20:51:42
25,sink,1617,bounce_1617_00025.mp4,/home/ganesh/test_work/cv_output/bounce_clips/sink/bounce_1617_00025.mp4,ok,0.262639,0.000047,0.151448,0.414158,2026-07-20 20:51:42
25,hq,1617,bounce_1617_00025.mp4,/home/ganesh/test_work/cv_output/bounce_clips/hq/bounce_1617_00025.mp4,ok,0.306514,0.000051,0.359327,0.665918,2026-07-20 20:51:43
27,source,1660,bounce_1660_00027.mp4,/home/ganesh/test_work/cv_output/bounce_clips/source/bounce_1660_00027.mp4,ok,0.153637,0.000051,0.150161,0.303875,2026-07-20 20:51:43
27,source,1669,dirchange_1669_00027.mp4,/home/ganesh/test_work/cv_output/bounce_clips/source/dirchange_1669_00027.mp4,ok,0.681053,0.000037,0.161785,0.842898,2026-07-20 20:51:44
27,sink,1660,bounce_1660_00027.mp4,/home/ganesh/test_work/cv_output/bounce_clips/sink/bounce_1660_00027.mp4,ok,0.153207,0.000049,0.139201,0.292481,2026-07-20 20:51:44
27,hq,1660,bounce_1660_00027.mp4,/home/ganesh/test_work/cv_output/bounce_clips/hq/bounce_1660_00027.mp4,ok,0.248949,0.000052,0.227257,0.476282,2026-07-20 20:51:45
30,source,2123,bounce_2123_00030.mp4,/home/ganesh/test_work/cv_output/bounce_clips/source/bounce_2123_00030.mp4,ok,0.410767,0.000054,0.149998,0.560843,2026-07-20 20:51:45
30,sink,2123,bounce_2123_00030.mp4,/home/ganesh/test_work/cv_output/bounce_clips/sink/bounce_2123_00030.mp4,ok,0.437646,0.000053,0.132782,0.570508,2026-07-20 20:51:46
30,hq,2123,bounce_2123_00030.mp4,/home/ganesh/test_work/cv_output/bounce_clips/hq/bounce_2123_00030.mp4,ok,1.343308,0.000045,0.417732,1.761109,2026-07-20 20:51:48
32,source,2205,bounce_2205_00032.mp4,/home/ganesh/test_work/cv_output/bounce_clips/source/bounce_2205_00032.mp4,failed,0.496293,0.000000,0.000000,0.496354,2026-07-20 20:51:48
32,sink,2205,bounce_2205_00032.mp4,/home/ganesh/test_work/cv_output/bounce_clips/sink/bounce_2205_00032.mp4,failed,0.470944,0.000000,0.000000,0.470996,2026-07-20 20:51:49
32,hq,2205,bounce_2205_00032.mp4,/home/ganesh/test_work/cv_output/bounce_clips/hq/bounce_2205_00032.mp4,ok,0.359968,0.000056,0.339860,0.699906,2026-07-20 20:51:49
35,source,2330,bounce_2330_00035.mp4,/home/ganesh/test_work/cv_output/bounce_clips/source/bounce_2330_00035.mp4,ok,0.924593,0.000039,0.128349,1.053005,2026-07-20 20:51:50
35,sink,2330,bounce_2330_00035.mp4,/home/ganesh/test_work/cv_output/bounce_clips/sink/bounce_2330_00035.mp4,ok,0.753895,0.000047,0.132386,0.886358,2026-07-20 20:51:51
35,hq,2330,bounce_2330_00035.mp4,/home/ganesh/test_work/cv_output/bounce_clips/hq/bounce_2330_00035.mp4,ok,0.267981,0.000050,0.205386,0.473443,2026-07-20 20:51:52
36,source,2458,bounce_2458_00036.mp4,/home/ganesh/test_work/cv_output/bounce_clips/source/bounce_2458_00036.mp4,ok,0.825419,0.000046,0.149472,0.974963,2026-07-20 20:51:53
36,sink,2458,bounce_2458_00036.mp4,/home/ganesh/test_work/cv_output/bounce_clips/sink/bounce_2458_00036.mp4,ok,0.701680,0.000052,0.159267,0.861023,2026-07-20 20:51:54
36,hq,2458,bounce_2458_00036.mp4,/home/ganesh/test_work/cv_output/bounce_clips/hq/bounce_2458_00036.mp4,ok,0.283496,0.000063,0.335233,0.618822,2026-07-20 20:51:54
37,source,2581,bounce_2581_00037.mp4,/home/ganesh/test_work/cv_output/bounce_clips/source/bounce_2581_00037.mp4,ok,0.485857,0.000047,0.136726,0.622659,2026-07-20 20:51:55
37,sink,2581,bounce_2581_00037.mp4,/home/ganesh/test_work/cv_output/bounce_clips/sink/bounce_2581_00037.mp4,ok,0.508155,0.000037,0.136453,0.644675,2026-07-20 20:51:55
37,hq,2581,bounce_2581_00037.mp4,/home/ganesh/test_work/cv_output/bounce_clips/hq/bounce_2581_00037.mp4,ok,0.658148,0.000042,0.323744,0.981960,2026-07-20 20:51:56
38,source,2618,bounce_2618_00038.mp4,/home/ganesh/test_work/cv_output/bounce_clips/source/bounce_2618_00038.mp4,ok,0.279167,0.000054,0.288615,0.567863,2026-07-20 20:51:57
38,sink,2618,bounce_2618_00038.mp4,/home/ganesh/test_work/cv_output/bounce_clips/sink/bounce_2618_00038.mp4,ok,0.253370,0.000053,0.262101,0.515549,2026-07-20 20:51:58
38,hq,2618,bounce_2618_00038.mp4,/home/ganesh/test_work/cv_output/bounce_clips/hq/bounce_2618_00038.mp4,ok,0.362787,0.005124,0.484049,0.851983,2026-07-20 20:51:58
39,source,2653,bounce_2653_00039.mp4,/home/ganesh/test_work/cv_output/bounce_clips/source/bounce_2653_00039.mp4,ok,0.194331,0.000054,0.186269,0.380676,2026-07-20 20:51:59
39,sink,2653,bounce_2653_00039.mp4,/home/ganesh/test_work/cv_output/bounce_clips/sink/bounce_2653_00039.mp4,ok,0.203870,0.000062,0.176162,0.380117,2026-07-20 20:51:59
39,hq,2653,bounce_2653_00039.mp4,/home/ganesh/test_work/cv_output/bounce_clips/hq/bounce_2653_00039.mp4,ok,0.208602,0.000044,0.319192,0.527862,2026-07-20 20:52:00
42,source,2965,bounce_2965_00042.mp4,/home/ganesh/test_work/cv_output/bounce_clips/source/bounce_2965_00042.mp4,ok,0.397150,0.000058,0.147752,0.544993,2026-07-20 20:52:00
42,sink,2965,bounce_2965_00042.mp4,/home/ganesh/test_work/cv_output/bounce_clips/sink/bounce_2965_00042.mp4,ok,0.448543,0.000047,0.138380,0.586997,2026-07-20 20:52:01
42,hq,2965,bounce_2965_00042.mp4,/home/ganesh/test_work/cv_output/bounce_clips/hq/bounce_2965_00042.mp4,ok,1.176711,0.000056,0.215462,1.392252,2026-07-20 20:52:02
44,source,3067,bounce_3067_00044.mp4,/home/ganesh/test_work/cv_output/bounce_clips/source/bounce_3067_00044.mp4,failed,0.167963,0.000000,0.000000,0.168018,2026-07-20 20:52:02
44,source,3076,dirchange_3076_00044.mp4,/home/ganesh/test_work/cv_output/bounce_clips/source/dirchange_3076_00044.mp4,ok,0.128569,0.000051,0.153656,0.282297,2026-07-20 20:52:03
44,sink,3067,bounce_3067_00044.mp4,/home/ganesh/test_work/cv_output/bounce_clips/sink/bounce_3067_00044.mp4,failed,0.429994,0.000000,0.000000,0.430073,2026-07-20 20:52:03
44,hq,3067,bounce_3067_00044.mp4,/home/ganesh/test_work/cv_output/bounce_clips/hq/bounce_3067_00044.mp4,ok,0.617464,0.000046,0.331910,0.949440,2026-07-20 20:52:04
45,source,3286,dirchange_3286_00045.mp4,/home/ganesh/test_work/cv_output/bounce_clips/source/dirchange_3286_00045.mp4,ok,0.780205,0.000047,0.127841,0.908118,2026-07-20 20:52:05
47,source,3324,bounce_3324_00047.mp4,/home/ganesh/test_work/cv_output/bounce_clips/source/bounce_3324_00047.mp4,ok,0.420386,0.000048,0.159791,0.580249,2026-07-20 20:52:06
47,sink,3324,bounce_3324_00047.mp4,/home/ganesh/test_work/cv_output/bounce_clips/sink/bounce_3324_00047.mp4,ok,0.292857,0.000044,0.245787,0.538711,2026-07-20 20:52:06
47,hq,3324,bounce_3324_00047.mp4,/home/ganesh/test_work/cv_output/bounce_clips/hq/bounce_3324_00047.mp4,ok,2.057306,0.000050,0.441038,2.498420,2026-07-20 20:52:09
51,source,3462,bounce_3462_00051.mp4,/home/ganesh/test_work/cv_output/bounce_clips/source/bounce_3462_00051.mp4,ok,0.853235,0.000046,0.142325,0.995632,2026-07-20 20:52:10
51,sink,3462,bounce_3462_00051.mp4,/home/ganesh/test_work/cv_output/bounce_clips/sink/bounce_3462_00051.mp4,ok,0.595817,0.000047,0.157472,0.753366,2026-07-20 20:52:10
51,hq,3462,bounce_3462_00051.mp4,/home/ganesh/test_work/cv_output/bounce_clips/hq/bounce_3462_00051.mp4,ok,1.426119,0.000054,0.232354,1.658557,2026-07-20 20:52:12
52,source,3534,bounce_3534_00052.mp4,/home/ganesh/test_work/cv_output/bounce_clips/source/bounce_3534_00052.mp4,ok,0.254847,0.000044,0.162267,0.417180,2026-07-20 20:52:12
52,sink,3534,bounce_3534_00052.mp4,/home/ganesh/test_work/cv_output/bounce_clips/sink/bounce_3534_00052.mp4,ok,0.259278,0.000053,0.157477,0.416830,2026-07-20 20:52:13
52,hq,3534,bounce_3534_00052.mp4,/home/ganesh/test_work/cv_output/bounce_clips/hq/bounce_3534_00052.mp4,ok,0.270568,0.000051,0.260698,0.531341,2026-07-20 20:52:13
53,source,3573,bounce_3573_00053.mp4,/home/ganesh/test_work/cv_output/bounce_clips/source/bounce_3573_00053.mp4,ok,0.637779,0.000049,0.145924,0.783796,2026-07-20 20:52:14
53,sink,3573,bounce_3573_00053.mp4,/home/ganesh/test_work/cv_output/bounce_clips/sink/bounce_3573_00053.mp4,ok,0.399202,0.000049,0.150666,0.549946,2026-07-20 20:52:15
53,hq,3573,bounce_3573_00053.mp4,/home/ganesh/test_work/cv_output/bounce_clips/hq/bounce_3573_00053.mp4,ok,0.250213,0.000043,0.472110,0.722392,2026-07-20 20:52:15
58,source,3832,bounce_3832_00058.mp4,/home/ganesh/test_work/cv_output/bounce_clips/source/bounce_3832_00058.mp4,failed,1.123195,0.000000,0.000000,1.123251,2026-07-20 20:52:17
58,sink,3832,bounce_3832_00058.mp4,/home/ganesh/test_work/cv_output/bounce_clips/sink/bounce_3832_00058.mp4,failed,1.207198,0.000000,0.000000,1.207255,2026-07-20 20:52:18
58,hq,3832,bounce_3832_00058.mp4,/home/ganesh/test_work/cv_output/bounce_clips/hq/bounce_3832_00058.mp4,ok,0.377302,0.000042,0.279524,0.656890,2026-07-20 20:52:18
59,source,3993,bounce_3993_00059.mp4,/home/ganesh/test_work/cv_output/bounce_clips/source/bounce_3993_00059.mp4,ok,0.600695,0.000044,0.135532,0.736298,2026-07-20 20:52:19
59,sink,3993,bounce_3993_00059.mp4,/home/ganesh/test_work/cv_output/bounce_clips/sink/bounce_3993_00059.mp4,ok,0.392087,0.000068,0.169315,0.561496,2026-07-20 20:52:20
59,hq,3993,bounce_3993_00059.mp4,/home/ganesh/test_work/cv_output/bounce_clips/hq/bounce_3993_00059.mp4,ok,0.883649,0.000051,0.321955,1.205680,2026-07-20 20:52:21
60,source,4034,bounce_4034_00060.mp4,/home/ganesh/test_work/cv_output/bounce_clips/source/bounce_4034_00060.mp4,ok,0.176951,0.000036,0.143644,0.320653,2026-07-20 20:52:21
60,sink,4034,bounce_4034_00060.mp4,/home/ganesh/test_work/cv_output/bounce_clips/sink/bounce_4034_00060.mp4,ok,0.174186,0.000045,0.146390,0.320646,2026-07-20 20:52:22
60,hq,4034,bounce_4034_00060.mp4,/home/ganesh/test_work/cv_output/bounce_clips/hq/bounce_4034_00060.mp4,ok,0.320469,0.000053,0.233356,0.553906,2026-07-20 20:52:22
62,source,4291,bounce_4291_00062.mp4,/home/ganesh/test_work/cv_output/bounce_clips/source/bounce_4291_00062.mp4,ok,0.608441,0.000062,0.149838,0.758369,2026-07-20 20:52:23
62,sink,4291,bounce_4291_00062.mp4,/home/ganesh/test_work/cv_output/bounce_clips/sink/bounce_4291_00062.mp4,ok,0.398199,0.000049,0.148578,0.546856,2026-07-20 20:52:23
62,hq,4291,bounce_4291_00062.mp4,/home/ganesh/test_work/cv_output/bounce_clips/hq/bounce_4291_00062.mp4,ok,0.944406,0.000053,0.253977,1.198463,2026-07-20 20:52:25
65,source,4437,bounce_4437_00065.mp4,/home/ganesh/test_work/cv_output/bounce_clips/source/bounce_4437_00065.mp4,ok,1.367592,0.000045,0.241824,1.609486,2026-07-20 20:52:26
65,sink,4437,bounce_4437_00065.mp4,/home/ganesh/test_work/cv_output/bounce_clips/sink/bounce_4437_00065.mp4,ok,1.170118,0.000042,0.168287,1.338469,2026-07-20 20:52:28
65,hq,4437,bounce_4437_00065.mp4,/home/ganesh/test_work/cv_output/bounce_clips/hq/bounce_4437_00065.mp4,ok,1.381626,0.000091,0.242704,1.624463,2026-07-20 20:52:29
67,source,4511,bounce_4511_00067.mp4,/home/ganesh/test_work/cv_output/bounce_clips/source/bounce_4511_00067.mp4,failed,0.164334,0.000000,0.000000,0.164395,2026-07-20 20:52:29
67,sink,4511,bounce_4511_00067.mp4,/home/ganesh/test_work/cv_output/bounce_clips/sink/bounce_4511_00067.mp4,failed,0.146554,0.000000,0.000000,0.146610,2026-07-20 20:52:30
67,hq,4511,bounce_4511_00067.mp4,/home/ganesh/test_work/cv_output/bounce_clips/hq/bounce_4511_00067.mp4,ok,0.277471,0.000045,0.241301,0.518851,2026-07-20 20:52:30
71,source,4662,bounce_4662_00071.mp4,/home/ganesh/test_work/cv_output/bounce_clips/source/bounce_4662_00071.mp4,ok,0.821612,0.000045,0.160439,0.982124,2026-07-20 20:52:31
