EventWall_ns,RowType,Sink_Index,Sink_WallClock_ns,HQ_Index,HQ_WallClock_ns,WallTimeDifference_ns,WallTimeDifference_ms
1784219890454002042,MATCHED,15443,1784219890454002042,15469,1784219890442676356,11325686,11.325686
1784219890487706718,MATCHED,15444,1784219890487706718,15470,1784219890475225345,12481373,12.481373
1784219890520647905,MATCHED,15445,1784219890520647905,15471,1784219890510080961,10566944,10.566944
1784219890553926180,MATCHED,15446,1784219890553926180,15472,1784219890542669727,11256453,11.256453
1784219890587125863,MATCHED,15447,1784219890587125863,15473,1784219890575050033,12075830,12.075830
1784219890620514137,MATCHED,15448,1784219890620514137,15474,1784219890609313043,11201094,11.201094
1784219890653999705,MATCHED,15449,1784219890653999705,15475,1784219890641866106,12133599,12.133599
1784219890687232851,MATCHED,15450,1784219890687232851,15476,1784219890675045996,12186855,12.186855
1784219890720377924,MATCHED,15451,1784219890720377924,15477,1784219890709263803,11114121,11.114121
1784219890753779586,MATCHED,15452,1784219890753779586,15478,1784219890743214038,10565548,10.565548
1784219890787108564,MATCHED,15453,1784219890787108564,15479,1784219890776691500,10417064,10.417064
1784219890820437764,MATCHED,15454,1784219890820437764,15480,1784219890821663612,-1225848,-1.225848
1784219890853092547,MATCHED,15455,1784219890853092547,15481,1784219890847718348,5374199,5.374199
1784219890887035850,MATCHED,15456,1784219890887035850,15482,1784219890876315541,10720309,10.720309
1784219890920315458,MATCHED,15457,1784219890920315458,15483,1784219890907907761,12407697,12.407697
1784219890953917525,MATCHED,15458,1784219890953917525,15484,1784219890940522490,13395035,13.395035
1784219890987571368,MATCHED,15459,1784219890987571368,15485,1784219890977716528,9854840,9.854840
1784219891021016530,MATCHED,15460,1784219891021016530,15486,1784219891007817873,13198657,13.198657
1784219891069769847,MATCHED,15461,1784219891069769847,15488,1784219891074448356,-4678509,-4.678509
1784219891102974197,MATCHED,15462,1784219891102974197,15489,1784219891111274360,-8300163,-8.300163
1784219891134176816,MATCHED,15463,1784219891134176816,15490,1784219891144398862,-10222046,-10.222046
1784219891156650650,MATCHED,15464,1784219891156650650,15490,1784219891144398862,12251788,12.251788
1784219891187291776,MATCHED,15465,1784219891187291776,15491,1784219891178109266,9182510,9.182510
1784219891219821506,MATCHED,15466,1784219891219821506,15492,1784219891209524358,10297148,10.297148
1784219891253684458,MATCHED,15467,1784219891253684458,15493,1784219891243403131,10281327,10.281327
1784219891286902252,SINK_ONLY,15468,1784219891286902252,,,,
1784219891320721779,SINK_ONLY,15469,1784219891320721779,,,,
1784219891354326568,SINK_ONLY,15470,1784219891354326568,,,,
1784219891386729484,SINK_ONLY,15471,1784219891386729484,,,,
1784219891420964524,SINK_ONLY,15472,1784219891420964524,,,,
1784219891454429425,SINK_ONLY,15473,1784219891454429425,,,,
1784219891487231614,SINK_ONLY,15474,1784219891487231614,,,,
1784219891526945373,SINK_ONLY,15475,1784219891526945373,,,,
1784219891556229037,SINK_ONLY,15476,1784219891556229037,,,,
1784219891588843377,SINK_ONLY,15477,1784219891588843377,,,,
1784219891621953469,MATCHED,15478,1784219891621953469,15504,1784219891613275640,8677829,8.677829
1784219891665573192,MATCHED,15479,1784219891665573192,15506,1784219891679389090,-13815898,-13.815898
1784219891701121157,MATCHED,15480,1784219891701121157,15507,1784219891710804626,-9683469,-9.683469
1784219891723549788,MATCHED,15481,1784219891723549788,15507,1784219891710804626,12745162,12.745162
1784219891754520317,MATCHED,15482,1784219891754520317,15508,1784219891744359810,10160507,10.160507
1784219891788924132,MATCHED,15483,1784219891788924132,15509,1784219891778534061,10390071,10.390071
1784219891821236087,MATCHED,15484,1784219891821236087,15510,1784219891811008940,10227147,10.227147
1784219891852343910,MATCHED,15485,1784219891852343910,15511,1784219891843131970,9211940,9.211940
1784219891885752221,MATCHED,15486,1784219891885752221,15512,1784219891875508831,10243390,10.243390
1784219891920944376,MATCHED,15487,1784219891920944376,15513,1784219891910624666,10319710,10.319710
1784219891952534823,MATCHED,15488,1784219891952534823,15514,1784219891942012573,10522250,10.522250
1784219891985723673,MATCHED,15489,1784219891985723673,15515,1784219891975453832,10269841,10.269841
1784219892019601384,MATCHED,15490,1784219892019601384,15516,1784219892008183634,11417750,11.417750
1784219892052754660,MATCHED,15491,1784219892052754660,15517,1784219892041628429,11126231,11.126231
1784219892086377671,MATCHED,15492,1784219892086377671,15518,1784219892075124409,11253262,11.253262
1784219892122256039,MATCHED,15493,1784219892122256039,15519,1784219892110095339,12160700,12.160700
1784219892153883485,MATCHED,15494,1784219892153883485,15520,1784219892141972204,11911281,11.911281
1784219892186778729,MATCHED,15495,1784219892186778729,15521,1784219892176271269,10507460,10.507460
1784219892219490160,MATCHED,15496,1784219892219490160,15522,1784219892208126691,11363469,11.363469
1784219892252959117,MATCHED,15497,1784219892252959117,15523,1784219892243544542,9414575,9.414575
1784219892286159041,MATCHED,15498,1784219892286159041,15524,1784219892274710581,11448460,11.448460
1784219892319403576,MATCHED,15499,1784219892319403576,15525,1784219892308052600,11350976,11.350976
1784219892352827811,MATCHED,15500,1784219892352827811,15526,1784219892342303591,10524220,10.524220
1784219892386804484,MATCHED,15501,1784219892386804484,15527,1784219892377067244,9737240,9.737240
1784219892420145369,MATCHED,15502,1784219892420145369,15528,1784219892408766686,11378683,11.378683
1784219892452790931,MATCHED,15503,1784219892452790931,15529,1784219892442318702,10472229,10.472229
1784219892486266832,MATCHED,15504,1784219892486266832,15530,1784219892474813322,11453510,11.453510
1784219892520125081,MATCHED,15505,1784219892520125081,15531,1784219892508207469,11917612,11.917612
1784219892553805794,MATCHED,15506,1784219892553805794,15532,1784219892541416563,12389231,12.389231
1784219892588901933,MATCHED,15507,1784219892588901933,15533,1784219892579202447,9699486,9.699486
1784219892622976215,MATCHED,15508,1784219892622976215,15534,1784219892610914592,12061623,12.061623
1784219892655422261,MATCHED,15509,1784219892655422261,15535,1784219892644647607,10774654,10.774654
1784219892686199107,MATCHED,15510,1784219892686199107,15536,1784219892679095782,7103325,7.103325
1784219892720920362,MATCHED,15511,1784219892720920362,15537,1784219892709252775,11667587,11.667587
1784219892755422527,MATCHED,15512,1784219892755422527,15538,1784219892743248417,12174110,12.174110
1784219892786108098,MATCHED,15513,1784219892786108098,15539,1784219892777568834,8539264,8.539264
1784219892819457260,MATCHED,15514,1784219892819457260,15540,1784219892825783601,-6326341,-6.326341
1784219892853316009,MATCHED,15515,1784219892853316009,15541,1784219892846365888,6950121,6.950121
1784219892886070124,MATCHED,15516,1784219892886070124,15542,1784219892875093876,10976248,10.976248
1784219892921198503,MATCHED,15517,1784219892921198503,15543,1784219892908015751,13182752,13.182752
1784219892956935354,MATCHED,15518,1784219892956935354,15545,1784219892973483948,-16548594,-16.548594
1784219892986533792,MATCHED,15519,1784219892986533792,15545,1784219892973483948,13049844,13.049844
1784219893020643129,MATCHED,15520,1784219893020643129,15546,1784219893006900114,13743015,13.743015
1784219893053970718,MATCHED,15521,1784219893053970718,15547,1784219893040127041,13843677,13.843677
1784219893086167675,MATCHED,15522,1784219893086167675,15548,1784219893073262895,12904780,12.904780
1784219893120601489,MATCHED,15523,1784219893120601489,15549,1784219893107820698,12780791,12.780791
1784219893156616929,MATCHED,15524,1784219893156616929,15550,1784219893142090449,14526480,14.526480
1784219893189384674,MATCHED,15525,1784219893189384674,15551,1784219893177701001,11683673,11.683673
1784219893220647033,MATCHED,15526,1784219893220647033,15552,1784219893210525840,10121193,10.121193
1784219893253484610,MATCHED,15527,1784219893253484610,15553,1784219893242422076,11062534,11.062534
1784219893286940031,MATCHED,15528,1784219893286940031,15554,1784219893276758733,10181298,10.181298
1784219893321365586,MATCHED,15529,1784219893321365586,15555,1784219893312227676,9137910,9.137910
1784219893357517487,MATCHED,15530,1784219893357517487,15556,1784219893349185827,8331660,8.331660
1784219893390456600,MATCHED,15531,1784219893390456600,15557,1784219893381546688,8909912,8.909912
1784219893423434898,MATCHED,15532,1784219893423434898,15558,1784219893414467711,8967187,8.967187
1784219893458428093,MATCHED,15533,1784219893458428093,15559,1784219893447131791,11296302,11.296302
1784219893486573125,MATCHED,15534,1784219893486573125,15560,1784219893478987028,7586097,7.586097
1784219893521187307,MATCHED,15535,1784219893521187307,15561,1784219893522419396,-1232089,-1.232089
1784219893555588788,MATCHED,15536,1784219893555588788,15562,1784219893554589092,999696,0.999696
1784219893592047852,MATCHED,15537,1784219893592047852,15563,1784219893590623807,1424045,1.424045
1784219893621195389,MATCHED,15538,1784219893621195389,15564,1784219893618730560,2464829,2.464829
1784219893654676790,MATCHED,15539,1784219893654676790,15565,1784219893646549039,8127751,8.127751
1784219893692731757,MATCHED,15540,1784219893692731757,15566,1784219893677953501,14778256,14.778256
1784219893720896363,MATCHED,15541,1784219893720896363,15567,1784219893712040939,8855424,8.855424
1784219893752603364,MATCHED,15542,1784219893752603364,15568,1784219893742221098,10382266,10.382266
1784219893784887449,MATCHED,15543,1784219893784887449,15569,1784219893778132963,6754486,6.754486
1784219893818333870,MATCHED,15544,1784219893818333870,15570,1784219893808112958,10220912,10.220912
1784219893851995454,MATCHED,15545,1784219893851995454,15571,1784219893841314348,10681106,10.681106
1784219893885807888,MATCHED,15546,1784219893885807888,15572,1784219893874457350,11350538,11.350538
1784219893918260971,MATCHED,15547,1784219893918260971,15573,1784219893909474871,8786100,8.786100
1784219893952031350,MATCHED,15548,1784219893952031350,15574,1784219893941925769,10105581,10.105581
1784219893985977078,MATCHED,15549,1784219893985977078,15575,1784219893975464971,10512107,10.512107
1784219894019410832,MATCHED,15550,1784219894019410832,15576,1784219894011154208,8256624,8.256624
1784219894052531665,MATCHED,15551,1784219894052531665,15577,1784219894041194110,11337555,11.337555
1784219894086525485,MATCHED,15552,1784219894086525485,15578,1784219894075562137,10963348,10.963348
1784219894118745145,MATCHED,15553,1784219894118745145,15579,1784219894112430437,6314708,6.314708
1784219894152845279,MATCHED,15554,1784219894152845279,15580,1784219894143482422,9362857,9.362857
1784219894185258640,MATCHED,15555,1784219894185258640,15581,1784219894175508786,9749854,9.749854
1784219894218369529,MATCHED,15556,1784219894218369529,15582,1784219894207274505,11095024,11.095024
1784219894252679289,MATCHED,15557,1784219894252679289,15583,1784219894240610190,12069099,12.069099
1784219894285152112,MATCHED,15558,1784219894285152112,15584,1784219894273924339,11227773,11.227773
1784219894319457428,MATCHED,15559,1784219894319457428,15585,1784219894309143876,10313552,10.313552
1784219894352466448,MATCHED,15560,1784219894352466448,15586,1784219894341154241,11312207,11.312207
1784219894385813851,MATCHED,15561,1784219894385813851,15587,1784219894374138818,11675033,11.675033
1784219894418775649,MATCHED,15562,1784219894418775649,15588,1784219894409262265,9513384,9.513384
1784219894452444678,MATCHED,15563,1784219894452444678,15589,1784219894440841781,11602897,11.602897
1784219894485048055,MATCHED,15564,1784219894485048055,15590,1784219894474276410,10771645,10.771645
1784219894518960265,MATCHED,15565,1784219894518960265,15591,1784219894507485689,11474576,11.474576
1784219894552141430,MATCHED,15566,1784219894552141430,15592,1784219894553763993,-1622563,-1.622563
1784219894585761830,MATCHED,15567,1784219894585761830,15593,1784219894601268137,-15506307,-15.506307
1784219894618947902,MATCHED,15568,1784219894618947902,15594,1784219894635559554,-16611652,-16.611652
1784219894651690740,MATCHED,15569,1784219894651690740,15594,1784219894635559554,16131186,16.131186
1784219894687545072,MATCHED,15570,1784219894687545072,15596,1784219894704503830,-16958758,-16.958758
1784219894718921632,MATCHED,15571,1784219894718921632,15596,1784219894704503830,14417802,14.417802
1784219894751659174,MATCHED,15572,1784219894751659174,15597,1784219894738279085,13380089,13.380089
1784219894785941361,MATCHED,15573,1784219894785941361,15599,1784219894801276823,-15335462,-15.335462
1784219894820234158,MATCHED,15574,1784219894820234158,15599,1784219894801276823,18957335,18.957335
1784219894852897960,MATCHED,15575,1784219894852897960,15600,1784219894848432656,4465304,4.465304
1784219894885409820,MATCHED,15576,1784219894885409820,15601,1784219894870728631,14681189,14.681189
1784219894918940906,MATCHED,15577,1784219894918940906,15603,1784219894926774417,-7833511,-7.833511
1784219894952519307,MATCHED,15578,1784219894952519307,15604,1784219894958372304,-5852997,-5.852997
1784219894986730272,MATCHED,15579,1784219894986730272,15605,1784219895001361898,-14631626,-14.631626
1784219895018805175,MATCHED,15580,1784219895018805175,15606,1784219895025909722,-7104547,-7.104547
1784219895052149708,MATCHED,15581,1784219895052149708,15607,1784219895051218390,931318,0.931318
1784219895085454094,MATCHED,15582,1784219895085454094,15608,1784219895074277043,11177051,11.177051
1784219895118210209,MATCHED,15583,1784219895118210209,15609,1784219895107425415,10784794,10.784794
1784219895152998037,MATCHED,15584,1784219895152998037,15610,1784219895139849461,13148576,13.148576
1784219895186071074,MATCHED,15585,1784219895186071074,15611,1784219895173257775,12813299,12.813299
1784219895218044738,MATCHED,15586,1784219895218044738,15612,1784219895208115613,9929125,9.929125
1784219895251895338,MATCHED,15587,1784219895251895338,15613,1784219895240568510,11326828,11.326828
1784219895285351610,MATCHED,15588,1784219895285351610,15614,1784219895273732049,11619561,11.619561
1784219895318224020,MATCHED,15589,1784219895318224020,15615,1784219895307819801,10404219,10.404219
1784219895352101898,MATCHED,15590,1784219895352101898,15616,1784219895342860137,9241761,9.241761
1784219895387087630,MATCHED,15591,1784219895387087630,15617,1784219895374985186,12102444,12.102444
1784219895419848172,MATCHED,15592,1784219895419848172,15618,1784219895410818144,9030028,9.030028
1784219895456125905,MATCHED,15593,1784219895456125905,15619,1784219895444318568,11807337,11.807337
1784219895493097406,MATCHED,15594,1784219895493097406,15620,1784219895473410645,19686761,19.686761
1784219895531661199,SINK_ONLY,15595,1784219895531661199,,,,
1784219895572443350,SINK_ONLY,15596,1784219895572443350,,,,
1784219895600042242,SINK_ONLY,15597,1784219895600042242,,,,
1784219895623907167,SINK_ONLY,15598,1784219895623907167,,,,
1784219895657389883,SINK_ONLY,15599,1784219895657389883,,,,
1784219895696588557,SINK_ONLY,15600,1784219895696588557,,,,
1784219895734787837,SINK_ONLY,15601,1784219895734787837,,,,
1784219895760606309,SINK_ONLY,15602,1784219895760606309,,,,
1784219895794146321,SINK_ONLY,15603,1784219895794146321,,,,
1784219895828900705,SINK_ONLY,15604,1784219895828900705,,,,
1784219895854966229,SINK_ONLY,15605,1784219895854966229,,,,
1784219895885203509,MATCHED,15606,1784219895885203509,15632,1784219895873528572,11674937,11.674937
1784219895918694373,MATCHED,15607,1784219895918694373,15633,1784219895908301244,10393129,10.393129
1784219895951503525,MATCHED,15608,1784219895951503525,15634,1784219895939734614,11768911,11.768911
1784219895984559877,MATCHED,15609,1784219895984559877,15635,1784219895974040679,10519198,10.519198
1784219896017702617,MATCHED,15610,1784219896017702617,15636,1784219896006669223,11033394,11.033394
1784219896051382183,MATCHED,15611,1784219896051382183,15637,1784219896042729123,8653060,8.653060
1784219896084585699,MATCHED,15612,1784219896084585699,15638,1784219896073643998,10941701,10.941701
1784219896119688097,MATCHED,15613,1784219896119688097,15639,1784219896107573159,12114938,12.114938
1784219896168082530,MATCHED,15614,1784219896168082530,15641,1784219896174188345,-6105815,-6.105815
1784219896199052615,MATCHED,15615,1784219896199052615,15642,1784219896207615511,-8562896,-8.562896
1784219896232256169,MATCHED,15616,1784219896232256169,15643,1784219896239888392,-7632223,-7.632223
1784219896257565407,MATCHED,15617,1784219896257565407,15644,1784219896273392279,-15826872,-15.826872
1784219896284825840,MATCHED,15618,1784219896284825840,15644,1784219896273392279,11433561,11.433561
1784219896318576275,MATCHED,15619,1784219896318576275,15645,1784219896306662039,11914236,11.914236
1784219896351574110,MATCHED,15620,1784219896351574110,15646,1784219896341014807,10559303,10.559303
1784219896385613411,MATCHED,15621,1784219896385613411,15647,1784219896373509278,12104133,12.104133
1784219896419015610,MATCHED,15622,1784219896419015610,15648,1784219896407468606,11547004,11.547004
1784219896450998051,MATCHED,15623,1784219896450998051,15649,1784219896440223723,10774328,10.774328
1784219896485524512,MATCHED,15624,1784219896485524512,15650,1784219896473821054,11703458,11.703458
1784219896519984160,MATCHED,15625,1784219896519984160,15651,1784219896508201470,11782690,11.782690
1784219896552389854,MATCHED,15626,1784219896552389854,15652,1784219896540776885,11612969,11.612969
1784219896586138733,MATCHED,15627,1784219896586138733,15653,1784219896575793980,10344753,10.344753
1784219896620476993,MATCHED,15628,1784219896620476993,15654,1784219896608858779,11618214,11.618214
1784219896651115750,MATCHED,15629,1784219896651115750,15655,1784219896640945846,10169904,10.169904
1784219896684452227,MATCHED,15630,1784219896684452227,15656,1784219896675365188,9087039,9.087039
1784219896719490052,MATCHED,15631,1784219896719490052,15657,1784219896708538931,10951121,10.951121
1784219896752860066,MATCHED,15632,1784219896752860066,15658,1784219896742373259,10486807,10.486807
1784219896784865803,MATCHED,15633,1784219896784865803,15659,1784219896774567622,10298181,10.298181
1784219896818306502,MATCHED,15634,1784219896818306502,15660,1784219896818718205,-411703,-0.411703
1784219896851870995,MATCHED,15635,1784219896851870995,15661,1784219896843968523,7902472,7.902472
1784219896884780886,MATCHED,15636,1784219896884780886,15662,1784219896873941017,10839869,10.839869
1784219896918213140,MATCHED,15637,1784219896918213140,15663,1784219896905608496,12604644,12.604644
1784219896951799429,MATCHED,15638,1784219896951799429,15664,1784219896938244207,13555222,13.555222
1784219896985737121,MATCHED,15639,1784219896985737121,15665,1784219896977061359,8675762,8.675762
1784219897020379210,MATCHED,15640,1784219897020379210,15666,1784219897006790652,13588558,13.588558
1784219897054588546,MATCHED,15641,1784219897054588546,15667,1784219897041673786,12914760,12.914760
1784219897086589524,MATCHED,15642,1784219897086589524,15668,1784219897073910074,12679450,12.679450
1784219897519091506,MATCHED,15643,1784219897519091506,15681,1784219897516181510,2909996,2.909996
1784219897519682683,MATCHED,15644,1784219897519682683,15681,1784219897516181510,3501173,3.501173
1784219897520037289,MATCHED,15645,1784219897520037289,15681,1784219897516181510,3855779,3.855779
1784219897520326970,MATCHED,15646,1784219897520326970,15681,1784219897516181510,4145460,4.145460
1784219897521084849,MATCHED,15647,1784219897521084849,15681,1784219897516181510,4903339,4.903339
1784219897521595619,MATCHED,15648,1784219897521595619,15681,1784219897516181510,5414109,5.414109
1784219897522049594,MATCHED,15649,1784219897522049594,15681,1784219897516181510,5868084,5.868084
1784219897522585494,MATCHED,15650,1784219897522585494,15681,1784219897516181510,6403984,6.403984
1784219897522961674,MATCHED,15651,1784219897522961674,15681,1784219897516181510,6780164,6.780164
1784219897523367372,MATCHED,15652,1784219897523367372,15681,1784219897516181510,7185862,7.185862
1784219897523717608,MATCHED,15653,1784219897523717608,15681,1784219897516181510,7536098,7.536098
1784219897524076159,MATCHED,15654,1784219897524076159,15681,1784219897516181510,7894649,7.894649
1784219897524450857,MATCHED,15655,1784219897524450857,15681,1784219897516181510,8269347,8.269347
1784219897551603088,MATCHED,15656,1784219897551603088,15682,1784219897547559881,4043207,4.043207
1784219897583942672,MATCHED,15657,1784219897583942672,15683,1784219897580863178,3079494,3.079494
1784219897619008385,MATCHED,15658,1784219897619008385,15684,1784219897613560480,5447905,5.447905
1784219897654310428,MATCHED,15659,1784219897654310428,15685,1784219897643540567,10769861,10.769861
1784219897691674757,MATCHED,15660,1784219897691674757,15686,1784219897678639347,13035410,13.035410
1784219897720498261,MATCHED,15661,1784219897720498261,15687,1784219897715505795,4992466,4.992466
1784219897753996625,MATCHED,15662,1784219897753996625,15688,1784219897745976786,8019839,8.019839
1784219897783827504,MATCHED,15663,1784219897783827504,15689,1784219897780616662,3210842,3.210842
1784219897817035520,MATCHED,15664,1784219897817035520,15690,1784219897813979810,3055710,3.055710
1784219897851855255,MATCHED,15665,1784219897851855255,15691,1784219897848254228,3601027,3.601027
1784219897883313185,MATCHED,15666,1784219897883313185,15692,1784219897882354832,958353,0.958353
1784219897916553553,MATCHED,15667,1784219897916553553,15693,1784219897909781017,6772536,6.772536
1784219897951367695,MATCHED,15668,1784219897951367695,15694,1784219897942528893,8838802,8.838802
1784219897983253582,MATCHED,15669,1784219897983253582,15695,1784219897975049457,8204125,8.204125
1784219898017047831,MATCHED,15670,1784219898017047831,15696,1784219898007498521,9549310,9.549310
1784219898051131299,MATCHED,15671,1784219898051131299,15697,1784219898041252128,9879171,9.879171
1784219898084351111,MATCHED,15672,1784219898084351111,15698,1784219898074153688,10197423,10.197423
1784219898117608961,MATCHED,15673,1784219898117608961,15699,1784219898107329097,10279864,10.279864
1784219898151576152,MATCHED,15674,1784219898151576152,15700,1784219898140866780,10709372,10.709372
1784219898183666369,MATCHED,15675,1784219898183666369,15701,1784219898172646536,11019833,11.019833
1784219898216967033,MATCHED,15676,1784219898216967033,15702,1784219898206172312,10794721,10.794721
1784219898250226326,MATCHED,15677,1784219898250226326,15703,1784219898239497627,10728699,10.728699
1784219898283786356,MATCHED,15678,1784219898283786356,15704,1784219898272830275,10956081,10.956081
1784219898316813524,MATCHED,15679,1784219898316813524,15705,1784219898307064674,9748850,9.748850
1784219898351759183,MATCHED,15680,1784219898351759183,15706,1784219898339391184,12367999,12.367999
1784219898383603089,MATCHED,15681,1784219898383603089,15707,1784219898374212189,9390900,9.390900
1784219898416960825,MATCHED,15682,1784219898416960825,15708,1784219898406446310,10514515,10.514515
1784219898450795944,MATCHED,15683,1784219898450795944,15709,1784219898440896189,9899755,9.899755
1784219898483450376,MATCHED,15684,1784219898483450376,15710,1784219898472669889,10780487,10.780487
1784219898516667652,MATCHED,15685,1784219898516667652,15711,1784219898506853011,9814641,9.814641
1784219898550902987,MATCHED,15686,1784219898550902987,15712,1784219898539146354,11756633,11.756633
1784219898583428291,MATCHED,15687,1784219898583428291,15713,1784219898572351948,11076343,11.076343
1784219898616705622,MATCHED,15688,1784219898616705622,15714,1784219898609300229,7405393,7.405393
1784219898651147806,MATCHED,15689,1784219898651147806,15715,1784219898639053263,12094543,12.094543
1784219898683413466,MATCHED,15690,1784219898683413466,15716,1784219898672702019,10711447,10.711447
1784219898716688481,MATCHED,15691,1784219898716688481,15717,1784219898707154638,9533843,9.533843
1784219898750697450,MATCHED,15692,1784219898750697450,15718,1784219898738895894,11801556,11.801556
1784219898783548156,MATCHED,15693,1784219898783548156,15719,1784219898773279570,10268586,10.268586
1784219898817176741,MATCHED,15694,1784219898817176741,15720,1784219898818879880,-1703139,-1.703139
1784219898851276208,MATCHED,15695,1784219898851276208,15721,1784219898842691303,8584905,8.584905
1784219898883460998,MATCHED,15696,1784219898883460998,15722,1784219898874170117,9290881,9.290881
1784219898917913109,MATCHED,15697,1784219898917913109,15723,1784219898906406369,11506740,11.506740
1784219898950874555,MATCHED,15698,1784219898950874555,15724,1784219898938130717,12743838,12.743838
1784219898984889338,MATCHED,15699,1784219898984889338,15725,1784219898971725622,13163716,13.163716
1784219899016585950,MATCHED,15700,1784219899016585950,15726,1784219899007606172,8979778,8.979778
1784219899049895557,MATCHED,15701,1784219899049895557,15727,1784219899042585305,7310252,7.310252
1784219899083794527,MATCHED,15702,1784219899083794527,15728,1784219899074078249,9716278,9.716278
1784219899116547235,MATCHED,15703,1784219899116547235,15729,1784219899109218380,7328855,7.328855
1784219899150327596,MATCHED,15704,1784219899150327596,15730,1784219899139117153,11210443,11.210443
1784219899184387304,SINK_ONLY,15705,1784219899184387304,,,,
1784219899217606524,SINK_ONLY,15706,1784219899217606524,,,,
1784219899249832333,SINK_ONLY,15707,1784219899249832333,,,,
1784219899283965929,SINK_ONLY,15708,1784219899283965929,,,,
1784219899317100669,SINK_ONLY,15709,1784219899317100669,,,,
1784219899350784901,SINK_ONLY,15710,1784219899350784901,,,,
1784219899387280723,SINK_ONLY,15711,1784219899387280723,,,,
1784219899419919563,SINK_ONLY,15712,1784219899419919563,,,,
1784219899451920207,MATCHED,15713,1784219899451920207,15739,1784219899438716751,13203456,13.203456
1784219899484879301,MATCHED,15714,1784219899484879301,15740,1784219899471941197,12938104,12.938104
1784219899520274435,MATCHED,15715,1784219899520274435,15741,1784219899505600638,14673797,14.673797
1784219899550592270,MATCHED,15716,1784219899550592270,15742,1784219899539066378,11525892,11.525892
1784219899586263975,MATCHED,15717,1784219899586263975,15743,1784219899572290935,13973040,13.973040
1784219899617056858,MATCHED,15718,1784219899617056858,15744,1784219899605705156,11351702,11.351702
1784219899651038383,MATCHED,15719,1784219899651038383,15745,1784219899639330783,11707600,11.707600
1784219899690930546,MATCHED,15720,1784219899690930546,15747,1784219899705561269,-14630723,-14.630723
1784219899718665103,MATCHED,15721,1784219899718665103,15747,1784219899705561269,13103834,13.103834
1784219899749695464,MATCHED,15722,1784219899749695464,15748,1784219899740560105,9135359,9.135359
1784219899782220194,MATCHED,15723,1784219899782220194,15749,1784219899774071659,8148535,8.148535
1784219899815463229,MATCHED,15724,1784219899815463229,15750,1784219899808595593,6867636,6.867636
1784219899848795781,MATCHED,15725,1784219899848795781,15751,1784219899840654735,8141046,8.141046
1784219899883428222,MATCHED,15726,1784219899883428222,15752,1784219899876628580,6799642,6.799642
1784219899915560717,MATCHED,15727,1784219899915560717,15753,1784219899907204069,8356648,8.356648
1784219899949005119,MATCHED,15728,1784219899949005119,15754,1784219899939450895,9554224,9.554224
1784219899983620819,MATCHED,15729,1784219899983620819,15755,1784219899973382889,10237930,10.237930
1784219900016725948,MATCHED,15730,1784219900016725948,15756,1784219900008093654,8632294,8.632294
1784219900049831466,MATCHED,15731,1784219900049831466,15757,1784219900041936927,7894539,7.894539
1784219900082648674,MATCHED,15732,1784219900082648674,15758,1784219900089185370,-6536696,-6.536696
1784219900115831709,MATCHED,15733,1784219900115831709,15759,1784219900122322409,-6490700,-6.490700
1784219900149303389,MATCHED,15734,1784219900149303389,15760,1784219900168744508,-19441119,-19.441119
1784219900182519572,MATCHED,15735,1784219900182519572,15760,1784219900168744508,13775064,13.775064
1784219900216409190,MATCHED,15736,1784219900216409190,15761,1784219900200531393,15877797,15.877797
1784219900249193398,MATCHED,15737,1784219900249193398,15762,1784219900234428777,14764621,14.764621
1784219900283311124,MATCHED,15738,1784219900283311124,15764,1784219900296877354,-13566230,-13.566230
1784219900316727619,MATCHED,15739,1784219900316727619,15765,1784219900321111051,-4383432,-4.383432
1784219900349621159,MATCHED,15740,1784219900349621159,15766,1784219900352057796,-2436637,-2.436637
1784219900385858707,MATCHED,15741,1784219900385858707,15767,1784219900377713369,8145338,8.145338
1784219900416654294,MATCHED,15742,1784219900416654294,15768,1784219900407242886,9411408,9.411408
1784219900450106455,MATCHED,15743,1784219900450106455,15769,1784219900439868560,10237895,10.237895
1784219900482470706,MATCHED,15744,1784219900482470706,15770,1784219900471541687,10929019,10.929019
1784219900517933562,MATCHED,15745,1784219900517933562,15771,1784219900507254924,10678638,10.678638
1784219900552618132,MATCHED,15746,1784219900552618132,15772,1784219900541642599,10975533,10.975533
1784219900584865828,MATCHED,15747,1784219900584865828,15773,1784219900574893100,9972728,9.972728
1784219900618360545,MATCHED,15748,1784219900618360545,15774,1784219900607185091,11175454,11.175454
1784219900649081503,MATCHED,15749,1784219900649081503,15775,1784219900639653452,9428051,9.428051
1784219900683879998,MATCHED,15750,1784219900683879998,15776,1784219900672651807,11228191,11.228191
1784219900716833351,MATCHED,15751,1784219900716833351,15777,1784219900705923752,10909599,10.909599
1784219900749502190,MATCHED,15752,1784219900749502190,15778,1784219900742029152,7473038,7.473038
1784219900782916500,MATCHED,15753,1784219900782916500,15779,1784219900772593030,10323470,10.323470
1784219900818278412,MATCHED,15754,1784219900818278412,15780,1784219900817565254,713158,0.713158
1784219900850532220,MATCHED,15755,1784219900850532220,15781,1784219900842445093,8087127,8.087127
1784219900883618961,MATCHED,15756,1784219900883618961,15782,1784219900871936092,11682869,11.682869
1784219900917394951,MATCHED,15757,1784219900917394951,15783,1784219900905120149,12274802,12.274802
1784219900950204880,MATCHED,15758,1784219900950204880,15784,1784219900936963589,13241291,13.241291
