row_index,camera,bounce_frame,clip_name,clip_path,status,decode_s,crop_s,write_s,total_s,updated_at
427,sink,30830,bounce_30830_00427.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_30830_00427.mp4,ok,3.394077,0.000154,1.088760,4.483040,2026-05-28 22:11:04
427,hq,30830,bounce_30830_00427.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_30830_00427.mp4,ok,0.910889,0.000128,0.670874,1.581938,2026-05-28 22:11:06
428,source,30903,bounce_30903_00428.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_30903_00428.mp4,ok,0.770663,0.000138,0.641874,1.412721,2026-05-28 22:11:07
428,sink,30903,bounce_30903_00428.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_30903_00428.mp4,ok,2.125839,0.000088,0.314588,2.440543,2026-05-28 22:11:10
428,hq,30903,bounce_30903_00428.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_30903_00428.mp4,ok,1.259020,0.000077,0.697407,1.956527,2026-05-28 22:11:12
430,source,31117,bounce_31117_00430.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_31117_00430.mp4,ok,1.248311,0.000080,0.423959,1.672377,2026-05-28 22:11:13
430,sink,31117,bounce_31117_00430.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_31117_00430.mp4,ok,1.069405,0.000094,0.636823,1.706354,2026-05-28 22:11:15
430,hq,31117,bounce_31117_00430.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_31117_00430.mp4,ok,2.578839,0.000105,0.543867,3.122841,2026-05-28 22:11:18
431,source,31134,bounce_31134_00431.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_31134_00431.mp4,ok,0.153629,0.000082,0.540256,0.693995,2026-05-28 22:11:19
431,sink,31134,bounce_31134_00431.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_31134_00431.mp4,ok,0.177407,0.000092,0.503990,0.681517,2026-05-28 22:11:20
431,hq,31134,bounce_31134_00431.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_31134_00431.mp4,ok,0.301431,0.000086,0.419179,0.720727,2026-05-28 22:11:20
432,source,31193,bounce_31193_00432.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_31193_00432.mp4,failed,1.316703,0.000000,0.000000,1.317169,2026-05-28 22:11:22
432,sink,31193,bounce_31193_00432.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_31193_00432.mp4,failed,0.514547,0.000000,0.000000,0.515026,2026-05-28 22:11:22
433,source,31243,bounce_31243_00433.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_31243_00433.mp4,ok,0.352251,0.000088,0.523782,0.876150,2026-05-28 22:11:23
433,sink,31243,bounce_31243_00433.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_31243_00433.mp4,ok,2.153842,0.000095,0.511224,2.665189,2026-05-28 22:11:26
433,hq,31243,bounce_31243_00433.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_31243_00433.mp4,ok,1.550387,0.000079,0.446004,1.996497,2026-05-28 22:11:28
434,source,31346,bounce_31346_00434.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_31346_00434.mp4,ok,0.929896,0.000121,0.436696,1.366745,2026-05-28 22:11:29
434,sink,31346,bounce_31346_00434.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_31346_00434.mp4,ok,1.115847,0.000084,0.473723,1.589683,2026-05-28 22:11:31
434,hq,31346,bounce_31346_00434.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_31346_00434.mp4,ok,1.223616,0.000089,0.419598,1.643333,2026-05-28 22:11:32
435,source,31396,bounce_31396_00435.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_31396_00435.mp4,ok,0.404954,0.000088,0.489387,0.894462,2026-05-28 22:11:33
435,sink,31396,bounce_31396_00435.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_31396_00435.mp4,ok,0.432152,0.000089,0.585065,1.017335,2026-05-28 22:11:34
435,hq,31396,bounce_31396_00435.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_31396_00435.mp4,ok,1.532748,0.000092,0.529132,2.062002,2026-05-28 22:11:36
436,source,31603,bounce_31603_00436.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_31603_00436.mp4,ok,1.978037,0.000085,0.342723,2.320878,2026-05-28 22:11:39
436,sink,31603,bounce_31603_00436.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_31603_00436.mp4,ok,0.749291,0.000095,0.388331,1.137746,2026-05-28 22:11:40
436,hq,31603,bounce_31603_00436.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_31603_00436.mp4,ok,6.218458,0.000083,0.428954,6.647523,2026-05-28 22:11:46
438,source,31646,bounce_31646_00438.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_31646_00438.mp4,ok,0.827335,0.000096,0.514620,1.342086,2026-05-28 22:11:48
438,sink,31646,bounce_31646_00438.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_31646_00438.mp4,ok,0.462044,0.000080,0.461330,0.923484,2026-05-28 22:11:49
438,hq,31646,bounce_31646_00438.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_31646_00438.mp4,ok,0.733295,0.000087,0.524525,1.257936,2026-05-28 22:11:50
444,source,31878,bounce_31878_00444.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_31878_00444.mp4,ok,0.512635,0.000086,0.516564,1.029315,2026-05-28 22:11:51
444,sink,31878,bounce_31878_00444.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_31878_00444.mp4,ok,1.835763,0.000090,0.647736,2.483619,2026-05-28 22:11:53
444,hq,31878,bounce_31878_00444.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_31878_00444.mp4,ok,1.634496,0.000076,0.559129,2.193726,2026-05-28 22:11:56
446,source,32052,bounce_32052_00446.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_32052_00446.mp4,ok,0.597677,0.000127,0.608389,1.206232,2026-05-28 22:11:57
446,sink,32052,bounce_32052_00446.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_32052_00446.mp4,ok,1.573559,0.000084,0.427519,2.001191,2026-05-28 22:11:59
446,hq,32052,bounce_32052_00446.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_32052_00446.mp4,ok,2.225159,0.000089,0.462301,2.687578,2026-05-28 22:12:02
448,source,32114,bounce_32114_00448.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_32114_00448.mp4,ok,0.482343,0.000092,0.419626,0.902093,2026-05-28 22:12:03
448,sink,32114,bounce_32114_00448.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_32114_00448.mp4,ok,0.600042,0.000091,0.641954,1.242116,2026-05-28 22:12:04
448,hq,32114,bounce_32114_00448.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_32114_00448.mp4,ok,1.740644,0.000081,0.420627,2.161380,2026-05-28 22:12:06
450,source,32192,bounce_32192_00450.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_32192_00450.mp4,ok,0.638692,0.000082,0.484875,1.123676,2026-05-28 22:12:07
450,sink,32192,bounce_32192_00450.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_32192_00450.mp4,ok,0.529282,0.000093,0.435801,0.965210,2026-05-28 22:12:08
450,hq,32192,bounce_32192_00450.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_32192_00450.mp4,ok,0.885643,0.000088,0.514208,1.399968,2026-05-28 22:12:09
451,source,32288,bounce_32288_00451.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_32288_00451.mp4,ok,0.598777,0.000092,0.477437,1.076339,2026-05-28 22:12:11
451,sink,32288,bounce_32288_00451.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_32288_00451.mp4,ok,0.756509,0.000090,0.530016,1.286645,2026-05-28 22:12:12
451,hq,32288,bounce_32288_00451.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_32288_00451.mp4,ok,1.275123,0.000094,0.538698,1.813949,2026-05-28 22:12:14
454,source,32494,bounce_32494_00454.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_32494_00454.mp4,ok,1.483174,0.000078,0.494372,1.977651,2026-05-28 22:12:16
454,sink,32494,bounce_32494_00454.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_32494_00454.mp4,ok,0.719174,0.000088,0.492793,1.212085,2026-05-28 22:12:17
454,hq,32494,bounce_32494_00454.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_32494_00454.mp4,ok,2.461194,0.000086,0.411817,2.873125,2026-05-28 22:12:20
455,source,32532,bounce_32532_00455.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_32532_00455.mp4,ok,0.305364,0.000090,0.410678,0.716162,2026-05-28 22:12:20
455,sink,32532,bounce_32532_00455.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_32532_00455.mp4,ok,0.660802,0.000091,0.521088,1.182009,2026-05-28 22:12:22
455,hq,32532,bounce_32532_00455.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_32532_00455.mp4,ok,0.621099,0.000091,0.434517,1.055738,2026-05-28 22:12:23
456,source,32579,bounce_32579_00456.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_32579_00456.mp4,ok,0.553772,0.000088,0.445125,0.999014,2026-05-28 22:12:24
456,sink,32579,bounce_32579_00456.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_32579_00456.mp4,ok,0.429818,0.000102,0.398000,0.827953,2026-05-28 22:12:25
456,hq,32579,bounce_32579_00456.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_32579_00456.mp4,ok,0.495420,0.000084,0.580591,1.076122,2026-05-28 22:12:26
457,source,32627,bounce_32627_00457.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_32627_00457.mp4,ok,0.372174,0.000089,0.567151,0.939441,2026-05-28 22:12:27
457,sink,32627,bounce_32627_00457.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_32627_00457.mp4,ok,0.416465,0.000087,0.474231,0.890814,2026-05-28 22:12:27
457,hq,32627,bounce_32627_00457.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_32627_00457.mp4,ok,0.502927,0.000089,0.371314,0.874359,2026-05-28 22:12:28
461,source,32894,bounce_32894_00461.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_32894_00461.mp4,ok,0.345877,0.000084,0.558193,0.904209,2026-05-28 22:12:29
461,sink,32894,bounce_32894_00461.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_32894_00461.mp4,ok,2.451205,0.000082,0.474298,2.925643,2026-05-28 22:12:32
461,hq,32894,bounce_32894_00461.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_32894_00461.mp4,ok,1.546993,0.000093,1.340955,2.888071,2026-05-28 22:12:35
462,source,32934,bounce_32934_00462.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_32934_00462.mp4,ok,0.387647,0.000089,2.495342,2.883107,2026-05-28 22:12:38
462,sink,32934,bounce_32934_00462.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_32934_00462.mp4,ok,0.480851,0.000088,1.186832,1.667799,2026-05-28 22:12:40
462,hq,32934,bounce_32934_00462.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_32934_00462.mp4,ok,0.953232,0.000082,0.542334,1.495677,2026-05-28 22:12:41
465,source,33040,bounce_33040_00465.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_33040_00465.mp4,ok,1.511878,0.001658,0.485822,1.999396,2026-05-28 22:12:43
465,sink,33040,bounce_33040_00465.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_33040_00465.mp4,ok,0.992134,0.000077,0.350156,1.342393,2026-05-28 22:12:45
465,hq,33040,bounce_33040_00465.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_33040_00465.mp4,ok,1.640146,0.000100,0.529168,2.169442,2026-05-28 22:12:47
467,source,33312,bounce_33312_00467.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_33312_00467.mp4,ok,0.498802,0.000092,0.361240,0.860164,2026-05-28 22:12:48
467,sink,33312,bounce_33312_00467.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_33312_00467.mp4,ok,1.094737,0.000091,0.453172,1.548030,2026-05-28 22:12:49
467,hq,33312,bounce_33312_00467.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_33312_00467.mp4,ok,1.673542,0.000097,0.466581,2.140251,2026-05-28 22:12:51
469,source,33354,bounce_33354_00469.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_33354_00469.mp4,ok,0.404978,0.000088,0.528781,0.933878,2026-05-28 22:12:52
469,sink,33354,bounce_33354_00469.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_33354_00469.mp4,ok,0.286671,0.000089,0.328238,0.615024,2026-05-28 22:12:53
469,hq,33354,bounce_33354_00469.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_33354_00469.mp4,ok,0.343262,0.000072,0.327684,0.671043,2026-05-28 22:12:54
470,source,33411,bounce_33411_00470.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_33411_00470.mp4,ok,0.582436,0.000092,0.481132,1.063688,2026-05-28 22:12:55
470,sink,33411,bounce_33411_00470.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_33411_00470.mp4,ok,1.399666,0.000092,0.395248,1.795033,2026-05-28 22:12:56
470,hq,33411,bounce_33411_00470.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_33411_00470.mp4,ok,0.535816,0.000084,0.428783,0.964709,2026-05-28 22:12:57
471,source,33455,bounce_33455_00471.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_33455_00471.mp4,ok,1.541795,0.000092,0.540696,2.082613,2026-05-28 22:12:59
471,sink,33455,bounce_33455_00471.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_33455_00471.mp4,ok,0.248008,0.000090,0.340715,0.588845,2026-05-28 22:13:03
471,hq,33455,bounce_33455_00471.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_33455_00471.mp4,ok,0.448074,0.000089,0.766484,1.214679,2026-05-28 22:13:04
472,source,33670,bounce_33670_00472.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_33670_00472.mp4,ok,0.406802,0.000084,0.396181,0.803098,2026-05-28 22:13:05
472,sink,33670,bounce_33670_00472.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_33670_00472.mp4,ok,1.679393,0.000088,0.338421,2.017928,2026-05-28 22:13:07
472,hq,33670,bounce_33670_00472.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_33670_00472.mp4,ok,1.581128,0.000087,0.667538,2.248781,2026-05-28 22:13:09
473,source,33725,bounce_33725_00473.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_33725_00473.mp4,ok,0.421567,0.000091,0.486220,0.907909,2026-05-28 22:13:10
473,sink,33725,bounce_33725_00473.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_33725_00473.mp4,ok,0.367632,0.000094,0.428410,0.796164,2026-05-28 22:13:11
473,hq,33725,bounce_33725_00473.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_33725_00473.mp4,ok,0.720023,0.000091,0.416789,1.136932,2026-05-28 22:13:12
475,source,33967,bounce_33967_00475.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_33967_00475.mp4,ok,0.597091,0.000080,0.466637,1.063834,2026-05-28 22:13:13
475,sink,33967,bounce_33967_00475.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_33967_00475.mp4,ok,1.582472,0.000091,0.485782,2.068372,2026-05-28 22:13:15
476,source,34151,bounce_34151_00476.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_34151_00476.mp4,ok,0.370890,0.000085,0.442704,0.813707,2026-05-28 22:13:16
476,sink,34151,bounce_34151_00476.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_34151_00476.mp4,ok,1.940694,0.000090,0.397971,2.338784,2026-05-28 22:13:19
476,hq,34151,bounce_34151_00476.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_34151_00476.mp4,ok,2.007114,0.000090,0.571463,2.578695,2026-05-28 22:13:21
478,source,34383,bounce_34383_00478.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_34383_00478.mp4,ok,2.034255,0.000082,0.407104,2.441469,2026-05-28 22:13:24
478,sink,34383,bounce_34383_00478.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_34383_00478.mp4,ok,1.641584,0.000087,0.429479,2.071179,2026-05-28 22:13:26
478,hq,34383,bounce_34383_00478.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_34383_00478.mp4,ok,1.496529,0.000122,0.475216,1.971897,2026-05-28 22:13:28
479,source,34438,bounce_34438_00479.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_34438_00479.mp4,ok,0.373853,0.000081,0.330068,0.704028,2026-05-28 22:13:28
479,sink,34438,bounce_34438_00479.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_34438_00479.mp4,ok,0.269537,0.000087,0.617105,0.886756,2026-05-28 22:13:29
479,hq,34438,bounce_34438_00479.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_34438_00479.mp4,ok,0.698649,0.000087,0.512989,1.211757,2026-05-28 22:13:30
481,source,34495,bounce_34495_00481.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_34495_00481.mp4,ok,1.281936,0.000091,0.556008,1.838065,2026-05-28 22:13:32
481,sink,34495,bounce_34495_00481.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_34495_00481.mp4,ok,1.310982,0.000087,0.499992,1.811089,2026-05-28 22:13:34
481,hq,34495,bounce_34495_00481.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_34495_00481.mp4,ok,0.555543,0.000093,0.463571,1.019235,2026-05-28 22:13:35
482,source,34582,bounce_34582_00482.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_34582_00482.mp4,ok,0.834693,0.000086,0.505656,1.340466,2026-05-28 22:13:37
482,sink,34582,bounce_34582_00482.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_34582_00482.mp4,ok,0.344231,0.000088,0.463909,0.808254,2026-05-28 22:13:37
482,hq,34582,bounce_34582_00482.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_34582_00482.mp4,ok,0.981209,0.000082,0.694151,1.675467,2026-05-28 22:13:39
483,source,34629,bounce_34629_00483.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_34629_00483.mp4,ok,0.553521,0.000097,0.608489,1.162138,2026-05-28 22:13:40
483,sink,34629,bounce_34629_00483.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_34629_00483.mp4,ok,0.600748,0.000092,0.577808,1.178678,2026-05-28 22:13:41
483,hq,34629,bounce_34629_00483.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_34629_00483.mp4,ok,1.020711,0.000077,0.427438,1.448253,2026-05-28 22:13:43
486,source,34827,bounce_34827_00486.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_34827_00486.mp4,ok,0.991293,0.000085,0.647070,1.638478,2026-05-28 22:13:44
486,sink,34827,bounce_34827_00486.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_34827_00486.mp4,ok,1.993415,0.000089,0.439747,2.433277,2026-05-28 22:13:47
487,source,34871,bounce_34871_00487.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_34871_00487.mp4,ok,0.401391,0.000084,0.549154,0.950657,2026-05-28 22:13:48
487,sink,34871,bounce_34871_00487.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_34871_00487.mp4,ok,0.460296,0.000424,0.569761,1.030556,2026-05-28 22:13:49
487,hq,34871,bounce_34871_00487.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_34871_00487.mp4,ok,0.728406,0.000092,0.336557,1.065085,2026-05-28 22:13:50
489,source,34935,bounce_34935_00489.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_34935_00489.mp4,ok,0.324040,0.000085,0.349726,0.673881,2026-05-28 22:13:51
489,sink,34935,bounce_34935_00489.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_34935_00489.mp4,ok,0.631372,0.000088,0.633766,1.265254,2026-05-28 22:13:52
489,hq,34935,bounce_34935_00489.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_34935_00489.mp4,ok,0.607473,0.000086,0.449536,1.057122,2026-05-28 22:13:53
497,source,35377,bounce_35377_00497.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_35377_00497.mp4,ok,1.172160,0.000087,0.583410,1.755687,2026-05-28 22:13:55
497,sink,35377,bounce_35377_00497.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_35377_00497.mp4,ok,1.395780,0.000086,0.577783,1.973675,2026-05-28 22:13:57
497,hq,35377,bounce_35377_00497.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_35377_00497.mp4,ok,1.855718,0.000081,0.366589,2.222413,2026-05-28 22:13:59
498,source,35413,bounce_35413_00498.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_35413_00498.mp4,ok,0.325715,0.000092,0.478683,0.804521,2026-05-28 22:14:00
498,sink,35413,bounce_35413_00498.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_35413_00498.mp4,ok,0.513791,0.000081,0.457349,0.971252,2026-05-28 22:14:01
498,hq,35413,bounce_35413_00498.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_35413_00498.mp4,ok,0.420782,0.000083,0.549620,0.970511,2026-05-28 22:14:02
504,source,35783,bounce_35783_00504.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_35783_00504.mp4,ok,3.103839,0.000091,2.044202,5.148162,2026-05-28 22:14:07
504,sink,35783,bounce_35783_00504.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_35783_00504.mp4,ok,0.448247,0.000091,0.524577,0.972943,2026-05-28 22:14:08
504,hq,35783,bounce_35783_00504.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_35783_00504.mp4,ok,1.102062,0.000089,0.709718,1.811898,2026-05-28 22:14:10
505,source,35991,bounce_35991_00505.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_35991_00505.mp4,failed,1.849086,0.000000,0.000000,1.849186,2026-05-28 22:14:12
505,sink,35991,bounce_35991_00505.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_35991_00505.mp4,failed,1.244945,0.000000,0.000000,1.245071,2026-05-28 22:14:13
507,source,36042,bounce_36042_00507.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_36042_00507.mp4,ok,0.352140,0.000100,0.627576,0.979848,2026-05-28 22:14:14
507,sink,36042,bounce_36042_00507.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_36042_00507.mp4,ok,1.042581,0.000088,0.553349,1.596045,2026-05-28 22:14:15
507,hq,36042,bounce_36042_00507.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_36042_00507.mp4,ok,2.083993,0.000088,0.575601,2.659709,2026-05-28 22:14:18
512,source,36193,bounce_36193_00512.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_36193_00512.mp4,ok,0.582865,0.000095,0.412774,0.995764,2026-05-28 22:14:19
512,sink,36193,bounce_36193_00512.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_36193_00512.mp4,ok,1.149950,0.000089,0.463946,1.614014,2026-05-28 22:14:21
512,hq,36193,bounce_36193_00512.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_36193_00512.mp4,ok,0.655347,0.000093,0.517530,1.172999,2026-05-28 22:14:22
513,source,36239,bounce_36239_00513.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_36239_00513.mp4,ok,0.391209,0.000090,0.497057,0.888388,2026-05-28 22:14:23
513,sink,36239,bounce_36239_00513.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_36239_00513.mp4,ok,0.220268,0.000088,2.260280,2.480664,2026-05-28 22:14:25
513,hq,36239,bounce_36239_00513.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_36239_00513.mp4,ok,0.919115,0.000092,2.529991,3.449227,2026-05-28 22:14:29
514,source,36279,bounce_36279_00514.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_36279_00514.mp4,failed,0.407663,0.000000,0.000000,0.407774,2026-05-28 22:14:29
514,sink,36279,bounce_36279_00514.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_36279_00514.mp4,failed,0.858686,0.000000,0.000000,0.858790,2026-05-28 22:14:30
516,source,36319,bounce_36319_00516.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_36319_00516.mp4,ok,0.367733,0.000088,0.520870,0.888722,2026-05-28 22:14:31
516,sink,36319,bounce_36319_00516.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_36319_00516.mp4,ok,0.308983,0.000099,0.475073,0.784187,2026-05-28 22:14:32
516,hq,36319,bounce_36319_00516.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_36319_00516.mp4,ok,1.890809,0.000080,0.601340,2.492254,2026-05-28 22:14:34
518,source,36376,bounce_36376_00518.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_36376_00518.mp4,failed,0.446468,0.000000,0.000000,0.446577,2026-05-28 22:14:35
518,sink,36376,bounce_36376_00518.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_36376_00518.mp4,failed,0.652092,0.000000,0.000000,0.652221,2026-05-28 22:14:35
522,source,36498,bounce_36498_00522.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_36498_00522.mp4,ok,0.455547,0.000085,0.453617,0.909274,2026-05-28 22:14:36
522,sink,36498,bounce_36498_00522.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_36498_00522.mp4,ok,1.041082,0.000092,0.444016,1.485223,2026-05-28 22:14:38
522,hq,36498,bounce_36498_00522.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_36498_00522.mp4,ok,0.768034,0.000084,0.529826,1.297973,2026-05-28 22:14:39
523,source,36700,bounce_36700_00523.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_36700_00523.mp4,ok,1.130280,0.000084,0.423861,1.554255,2026-05-28 22:14:41
